id,isDefault
1041665,0.011968358511578677
1000368,0.03502752767807605
1016906,0.005465193268287239
1016805,0.013888856052081873
1028933,0.018637520159058507
1001776,0.013664284529519774
1049973,0.02290434950377037
1020329,0.5097116159641998
1026702,0.5582136019405725
1029160,0.39853328172618524
1039908,0.39012037999387333
1003632,0.5009132195644943
1013239,0.3445875714259858
1014009,0.42990250836664395
1008187,0.3313065264233538
1000645,0.14236815733822167
1037395,0.3842762375508548
1007003,0.016230871782898487
1037190,0.014662916793181718
1004658,0.017137230138025032
1031972,0.020378517069390603
1046675,0.007764275938155008
1031897,0.012668492780412472
1014909,0.02115612506660538
1048261,0.5218014322866174
1019310,0.012355677703153557
1027904,0.5129109197394648
1038726,0.3351023068882132
1002951,0.019180132315490293
1024828,0.0434763541907055
1023482,0.008291346333040479
1037593,0.5018871937765912
1017584,0.3488900938217468
1030733,0.30809845414258547
1039785,0.3327675724348344
1012324,0.4424691548275237
1022787,0.24182128117206528
1003462,0.2914927932418784
1030142,0.31932253718399983
1041632,0.2528044300934833
1023457,0.020223455103955568
1011260,0.03506165906992925
1046672,0.007497836939500086
1036347,0.31805111137956044
1001120,0.02108259026364656
1038629,0.013833255222539554
1019702,0.019331053188837582
1006084,0.01565103069742921
1031837,0.020056034399257596
1027440,0.023746728063453636
1002291,0.030327874227892335
1019211,0.042648791941817435
1024802,0.3333280884088487
1040466,0.5319486852216454
1002567,0.18163854283418457
1023822,0.3654726393373844
1039090,0.38357474201904485
1000687,0.25258795755077323
1046046,0.2555946752354746
1026806,0.4973574829719497
1035794,0.38086145243146413
1049758,0.2539564026214928
1015405,0.27999997035841484
1006713,0.039045853800858024
1048134,0.007816277141581823
1022539,0.027626942675408626
1038388,0.017055380745920327
1000241,0.0203892824571375
1021910,0.5738882681026702
1037581,0.025045240376608244
1015492,0.16678618995093097
1038485,0.4741811602269746
1036104,0.1520522851215402
1002815,0.49777547594372124
1028367,0.439616863371525
1013467,0.16530344378020817
1039922,0.4546336615178554
1009987,0.1908787271568843
1014226,0.43943396773931925
1003710,0.021037491153031468
1036372,0.01202172293790862
1012012,0.012858330863609902
1022842,0.03474234910502758
1047163,0.012468673374805207
1008640,0.04498518678057671
1009835,0.30631590660378266
1012571,0.4306628272651012
1028889,0.1988827259443352
1045707,0.17207948524225977
1035386,0.32694684704660076
1014936,0.5627620076029531
1045463,0.22823539300333587
1016814,0.31731905950597283
1035379,0.16928592283003083
1004310,0.5663709543638176
1027213,0.572360084696233
1006288,0.02311258402267801
1001075,0.008848504541868262
1037535,0.01770111010340287
1039778,0.013136401196494963
1035776,0.010691423498057967
1027737,0.3780540054615887
1006349,0.46916399634678896
1004994,0.3881445373983157
1015493,0.16765982960295742
1023217,0.34694629037430935
1011970,0.4479006171131962
1041387,0.5134467835128665
1003307,0.5378165732443994
1020497,0.47781991358198
1020418,0.008629236775953586
1035816,0.1732515463658495
1002908,0.4705187669474887
1049271,0.4839215353637745
1000235,0.01062272681047902
1027315,0.040289686497240074
1002958,0.06761137451671871
1034549,0.5759794643148922
1042173,0.01734027261241725
1001367,0.020754547963835274
1048838,0.022733075171936467
1035740,0.01666950377471862
1013044,0.013812189170613049
1023046,0.016580065757042472
1012481,0.020236302491989856
1015150,0.24209744169774539
1011069,0.17011137469425122
1028495,0.20269169946223978
1007025,0.4777422066516705
1002942,0.30004222269061964
1002551,0.4057392522136302
1015879,0.18846754619525388
1045099,0.23107630719246045
1017965,0.46158537509497105
1031750,0.025737557240767733
1029705,0.3848922934360631
1026938,0.021646959822023595
1048185,0.04564148398233599
1040230,0.02581702954811355
1039826,0.4545561181598157
1009192,0.01788535594083175
1031387,0.012126443571746248
1044820,0.07377705004834083
1048284,0.4305571560832287
1043644,0.23999657982615671
1006020,0.6201431453837598
1014626,0.6178932856680389
1002667,0.21586643481970397
1020510,0.3803481777730079
1001241,0.5865767270384739
1019105,0.5916255830023213
1000682,0.4084930533901283
1035786,0.020272698347649026
1029873,0.4874181056123624
1009162,0.4450379199852371
1046463,0.5422255488372381
1020249,0.31983715439918314
1026875,0.3477372578491994
1048935,0.2665556752258352
1021439,0.21631676305326
1000744,0.1698749366157098
1018249,0.17685129606569244
1015635,0.5659681026553672
1025003,0.5460120776948085
1047194,0.009599792752647919
1037722,0.5335991103514993
1001623,0.012958550570234121
1019298,0.039071836616895214
1004404,0.012061426548836674
1005109,0.010011304252707964
1019077,0.19429374550860581
1010191,0.1389381406080799
1011766,0.2041889707027577
1047521,0.22357558211056952
1043876,0.40567443205821707
1018965,0.3033154448848988
1029881,0.31942970181491226
1024650,0.3470986821534341
1042522,0.24902068431585542
1030513,0.021334712836342345
1049815,0.02443639289471531
1032611,0.0116385528239079
1049575,0.21995974534189144
1005571,0.535789187441996
1049839,0.3379040881199692
1030348,0.46218435692191223
1021548,0.6030050879344182
1022606,0.2665015259733815
1010809,0.4828538314688137
1012461,0.3015081402537015
1022747,0.31467180066453054
1005520,0.01277642259980611
1025618,0.5242536210553961
1032046,0.014885772454897306
1039850,0.2965049630437879
1000160,0.5166643746160142
1026468,0.26467996335135974
1020420,0.3223960610309834
1023405,0.19226444768487685
1019740,0.24116445897551722
1040117,0.34966389946898235
1030062,0.18101056688196232
1007306,0.4784838225991629
1031024,0.010890022668451441
1008518,0.013523175992094004
1013733,0.04063342951222094
1021983,0.4989363343274946
1031711,0.5018751614251334
1041602,0.2829483007244748
1047490,0.40635492533087103
1030439,0.3052377308841996
1001346,0.5728618970039748
1044410,0.6098339161814597
1023428,0.30635448696454287
1049246,0.18335544475454166
1017690,0.01793627224338409
1040764,0.08849781648996419
1037250,0.012677685459209517
1049711,0.16691838654589963
1031392,0.3925297862035524
1002403,0.1701105064233532
1021322,0.44781136663965876
1014596,0.19405311917016463
1009469,0.273102550588418
1034036,0.2595806355392042
1005984,0.4056535020172609
1044720,0.40699491163053775
1020565,0.4849274837130193
1048177,0.013811841552376131
1026972,0.014415549220858916
1010632,0.5082371608062265
1004650,0.42298998791646397
1036738,0.4595966290229698
1015213,0.4560522548865083
1038459,0.31748837385537265
1010073,0.4944295080477458
1015508,0.24179271511955555
1013480,0.5758902870006422
1013193,0.5469608955419685
1019598,0.04272856388038302
1032470,0.007839139308112641
1000355,0.013604125718367813
1017879,0.01797292013536456
1023925,0.5158836984070642
1042655,0.019994345700880586
1023181,0.017311680068393266
1011529,0.010184732704574836
1003358,0.08028944511043597
1028136,0.015505661242422824
1020534,0.04114539588559053
1037647,0.0061723715053010305
1020809,0.010188703368844263
1046592,0.03471693510922384
1048476,0.010208380729916582
1047773,0.02058511526215434
1026119,0.07240655991621407
1032850,0.05699833915091651
1024751,0.01085375164050196
1046934,0.3996556599176414
1029190,0.020272010741969673
1041125,0.007239976687285716
1036822,0.00910368752891306
1044451,0.01723690494749181
1038756,0.013161888773950062
1018751,0.025469831355274253
1027136,0.018760411541479994
1045625,0.41147944826582755
1015768,0.022420474240679833
1034633,0.4199068991221257
1017595,0.03891185885996255
1027334,0.016158198002586544
1003630,0.0593243645091465
1007073,0.4188985254879809
1016183,0.017074278001244864
1013179,0.00976138659990528
1009435,0.014216146591145274
1041970,0.01814691598913753
1004317,0.008237650557820206
1012281,0.07874081404167849
1046872,0.02549531528154554
1013312,0.026584657489079854
1003855,0.03469536580258953
1029444,0.01113223619949169
1030607,0.03722693225150346
1003943,0.056215231842441406
1025172,0.019963619964997934
1047691,0.014265682934534637
1038275,0.38281112269665685
1000692,0.008739198780571207
1008348,0.09340787245256456
1024959,0.011333579736911261
1020043,0.009342696179012807
1038627,0.016048801995730493
1015399,0.49820937945344046
1009954,0.018902738969752593
1016547,0.023877352839548616
1010059,0.010372527652094937
1005266,0.011493060959283803
1024996,0.010629910494489704
1020830,0.008452945429855398
1031284,0.10900109480239926
1025877,0.42194592531976494
1016830,0.5852569301133772
1020436,0.4627164972486879
1017380,0.48831565177447434
1009815,0.3072715706044084
1049981,0.489692801397629
1021723,0.21225256434982762
1038219,0.35046306966515406
1022696,0.23994801661810508
1029800,0.19442498634311017
1019810,0.5049579913227653
1015131,0.009105856716119642
1029953,0.010636918670945062
1037295,0.29529668420384464
1023288,0.021889632358888154
1014450,0.015006805384231112
1030169,0.019472322252825823
1028921,0.018878497158102924
1002906,0.3883302863231027
1004464,0.21427930582859842
1006851,0.33999766116020663
1038341,0.3801284373868382
1020366,0.49334670389018015
1041892,0.4769430705968244
1027934,0.4450825447463896
1035935,0.4951776637217588
1040864,0.5742967194130915
1034258,0.3289277069323471
1020747,0.012729027337472542
1009251,0.011215485829670102
1023974,0.027586281594249435
1002628,0.01432860020013695
1005158,0.010362787660435004
1020412,0.01427507118310519
1003013,0.3452466878084678
1015004,0.2016112312694932
1030360,0.3436399692309801
1027061,0.21745208514300135
1006441,0.25819556832550555
1020239,0.2454559104456231
1027923,0.4098645286457969
1026685,0.2360701141552221
1039194,0.1623038714797514
1011539,0.503251245499214
1002092,0.009803719639170833
1028541,0.010703624855455394
1042437,0.010785749645969064
1044538,0.01724150457636573
1040351,0.02313812125817969
1014358,0.030929031108724435
1027505,0.01590420284859821
1034392,0.00667813800638305
1001382,0.053205581757802725
1032362,0.013469288690528092
1001039,0.585168073535413
1005346,0.6052971053640995
1022345,0.007523682549087031
1019476,0.030477916075681157
1034355,0.02443988150229213
1025170,0.4526794767798942
1039683,0.021525911420091946
1009460,0.027138252344653842
1014079,0.024211123321622504
1012956,0.008770153260301833
1017071,0.010620257061094786
1016491,0.019993960015213603
1008866,0.012465439527878904
1014903,0.3087708207596522
1035867,0.3420725603861285
1023329,0.02445961796341925
1034296,0.020033780025883945
1018939,0.09956372579066368
1019233,0.009627730255456303
1016434,0.008178563562261126
1030053,0.008097378215760651
1026263,0.06904584488465042
1003668,0.4960149148442757
1014770,0.023081267715301952
1011532,0.010019937083548357
1039434,0.4934984705050679
1015969,0.00575988939679112
1020509,0.5516655397888668
1045842,0.5638055202488058
1014217,0.5820574577832612
1044523,0.008311521685505911
1007891,0.32112522345181327
1029319,0.021796212846342426
1019454,0.006190046523032896
1012869,0.03133027668312204
1019664,0.019217518224226644
1017296,0.010360874893406145
1024654,0.027609047398722875
1049404,0.3665723208644399
1036821,0.020430819651012178
1017426,0.012818256858024622
1003038,0.006728988101887094
1007250,0.009057163993509955
1034513,0.01634954709121862
1022656,0.008594549276431645
1030201,0.4119161996097602
1017321,0.05567203356457186
1019574,0.01818901967802303
1046655,0.03729997752148291
1038701,0.013153449576231895
1010798,0.23588825932139612
1008201,0.03299975490379333
1031909,0.010206844018305499
1032039,0.01132251570236316
1046386,0.027494860995861622
1009399,0.014658908018275569
1026804,0.03137165830574356
1008052,0.009560788045211486
1008319,0.4331798485573582
1005956,0.00718775896750485
1041468,0.018003990586994274
1005015,0.030646942987048183
1023465,0.4733889582302424
1003252,0.01963333298267081
1002437,0.5539232302650173
1001243,0.20537473155432287
1036329,0.5481204362521673
1019969,0.06580416264029079
1014885,0.015503693796477027
1002454,0.014788430722938548
1020898,0.045501655973343276
1004302,0.021225963445343044
1035490,0.011661727583235373
1015885,0.008691372883691668
1005138,0.0487650152541556
1041301,0.04237492843904249
1037468,0.15720300212176228
1001278,0.0096895890699595
1005761,0.022547577980503254
1002485,0.020954268648861
1008339,0.021814979447733206
1018826,0.5749639738759627
1040868,0.013638507650313908
1036500,0.03044324543949253
1007674,0.011636898219058358
1047204,0.014429790007823894
1003674,0.020159876832239652
1043075,0.604566615530606
1043608,0.43793148870676807
1001739,0.018799738494896426
1005757,0.00838462226671922
1041326,0.015011272581165728
1021168,0.008277897557739196
1009494,0.023772891602809456
1032337,0.009664399409514787
1000558,0.3887462293627432
1046865,0.011509161654190738
1013781,0.016768885470426376
1012624,0.3880550270344558
1032001,0.18605833735136632
1009631,0.023659464698659153
1024104,0.5535691854326206
1035496,0.013397687707171133
1006862,0.02204042804078192
1003364,0.019449053374812786
1039020,0.0389462831872815
1011256,0.6204599207904296
1021056,0.36117954744421465
1019487,0.019059448151420015
1016996,0.011505013192061831
1030549,0.02243845479602704
1001487,0.0181597501957654
1042063,0.011482739208080118
1031579,0.07504436602622688
1033816,0.015915628498203216
1028500,0.010372541724008625
1016201,0.01800203493800794
1012343,0.011423275318284602
1043269,0.04746560451877357
1025509,0.017806041023823868
1019678,0.020445889482465823
1032981,0.536029320226127
1039193,0.009763860938904084
1017886,0.01005681719705075
1025607,0.007621046179589571
1003194,0.513991286046939
1028273,0.026006801581605076
1011378,0.01480226928725228
1022690,0.010703239169094313
1025042,0.008657635575973599
1046909,0.020006377166012546
1022968,0.01132141565842762
1009824,0.008455853155565128
1022206,0.0555030703175386
1022382,0.016008998957830884
1006024,0.009099994796672898
1002046,0.012306770504284525
1042194,0.007229411119003348
1005289,0.6110264116903796
1038697,0.017659809019342134
1030553,0.022889376960692567
1036069,0.011455107602102855
1018824,0.013701495718281392
1005084,0.015503514724929607
1041241,0.018480663351468512
1009028,0.05255574457364683
1032677,0.25747586384999815
1030574,0.01070246372044841
1018060,0.010341058981783263
1044047,0.5081181116550016
1023163,0.02081703260286431
1035620,0.5418364869881891
1023168,0.4097068920211938
1041730,0.022491116130523355
1004556,0.012506796309430244
1048817,0.017708906646674412
1002011,0.3204451452883983
1018721,0.0216811129842154
1021627,0.41079982178240526
1036185,0.017626547463357643
1047136,0.008071866442647131
1036032,0.019789486723003027
1049878,0.009743835969140122
1037150,0.017997173352675616
1003433,0.04378163549357944
1008273,0.01072799429904631
1027347,0.025959085438491344
1047246,0.01850339137327029
1036647,0.013922823925103996
1035598,0.045069950533008926
1034510,0.009225948518059014
1038004,0.5365692399921449
1004664,0.023836344555419928
1042180,0.020031240574260315
1041865,0.05738817175746506
1021504,0.009273084302770958
1048365,0.4338752621325512
1032855,0.5090242312363616
1046760,0.01074471387763145
1024327,0.25047633574841677
1016843,0.013811236469246115
1024219,0.022853138222906483
1003834,0.008381438875305713
1030174,0.5721526442143225
1045001,0.013548036690461288
1021435,0.013896889448979313
1018227,0.020774874607224606
1036563,0.009543514143112867
1002831,0.016534468401169445
1031981,0.027951467428960163
1039811,0.01656833756384676
1031460,0.04467707416943062
1023762,0.0377829482268699
1030209,0.009917080098984087
1022591,0.012392195088667991
1000971,0.4634802288588283
1032219,0.020191466292318678
1009997,0.007465756616223092
1049227,0.007650149931652818
1016107,0.013386580261804837
1036216,0.019780098431608783
1049605,0.011793920251570684
1008316,0.01731750384464088
1015903,0.01563557275955356
1043337,0.013958473326497182
1036866,0.019977048786621616
1039695,0.02083802368601641
1003821,0.014696610041146252
1048787,0.01501331764170693
1002008,0.025135760781018594
1006539,0.40163130382032475
1016911,0.02431015512282311
1036406,0.5154405394330154
1045253,0.017708568513127725
1011218,0.01719609161621637
1041680,0.009550499438097252
1047538,0.013825373970147022
1006593,0.0200908324547792
1007348,0.5120403483967112
1019501,0.012388833016204146
1012549,0.01014454009055967
1001893,0.30435927103622895
1036148,0.017426240776834145
1034853,0.011479709508176044
1044044,0.018764727459142788
1039821,0.02642566758064211
1044122,0.025535602366961483
1033479,0.020609650534324467
1024071,0.58113680935269
1010042,0.006756682296645601
1023968,0.033390849930310794
1009950,0.570832195414532
1022445,0.010261578662194404
1040223,0.03232029635333333
1010000,0.020921121995475855
1021336,0.009758199123223258
1018200,0.009282541262218771
1036687,0.07779939423892485
1011046,0.37026146223162193
1000332,0.02398104392943499
1015527,0.007750238442640803
1033941,0.04084604421482974
1018941,0.047783025889530255
1029282,0.02171321323809731
1002554,0.054418756915149344
1043683,0.014944671389963303
1012074,0.09172914694402319
1049948,0.04051210121489607
1000548,0.006997249242713215
1048634,0.04869699159632857
1037789,0.019750915377090138
1004493,0.03924158098867533
1044886,0.01173649163687479
1028629,0.0725270212907081
1046481,0.05585865158353342
1026667,0.029538283918110284
1039809,0.4521112722956672
1011079,0.011406873960133356
1019578,0.025167454693120345
1011483,0.021507795330499603
1049883,0.04406168446916211
1003123,0.07358096128863927
1033580,0.022803008138822536
1012879,0.03539511427657327
1021282,0.5821821498757729
1020766,0.31297285702530153
1000009,0.4700821974345268
1048265,0.19955683852059605
1010807,0.5104530413813213
1021052,0.2446227002152436
1035183,0.3143522524464481
1010261,0.46539216835036196
1024248,0.38376771337572607
1027384,0.18372699979163348
1009864,0.0061811306982143596
1021002,0.01534989356184874
1026459,0.25438156788462746
1030414,0.05942904485267225
1005803,0.05989777875092226
1026257,0.01761177094880121
1020702,0.014251218664633003
1044920,0.3541413228957677
1047106,0.2661012795410845
1002037,0.2750821840007093
1024763,0.5517317567934384
1035172,0.4723397061096842
1023445,0.3868104456092424
1035180,0.6039398481333451
1039036,0.39059606031943345
1048255,0.5470505278086675
1014609,0.023863759405538216
1021865,0.010778880561974862
1013693,0.0627267043093135
1007103,0.007165048878300007
1033995,0.01189770989689198
1025954,0.04327593127148201
1042620,0.016645182495380967
1047927,0.021727318572041725
1024380,0.01392377357972196
1043575,0.4676832618065403
1032062,0.14669110452812612
1008331,0.38390761454229744
1000559,0.17169958565243687
1023570,0.5769440130837988
1027028,0.3889700865218474
1007772,0.22678427421565575
1000915,0.46213321397117263
1011866,0.18243261352051365
1035741,0.020730123514909642
1043537,0.015710123545149515
1041212,0.009723089850199134
1046700,0.008404747502036491
1004179,0.010492611382252956
1006149,0.011752437563076173
1040089,0.3912658518970604
1039899,0.011670651446904424
1049820,0.01119703241203463
1020019,0.03333485403883588
1012419,0.022440871085629935
1030628,0.32314826530535634
1005599,0.2820762857551823
1016918,0.4404343070255851
1041957,0.5483991174774225
1025993,0.42507930034959873
1025077,0.6062532214686743
1043179,0.35678021567116003
1033929,0.38152746413013267
1003627,0.496510995911742
1048936,0.4765331162784401
1021775,0.018289620543872794
1019505,0.024656859430015013
1014397,0.019006845993022096
1016853,0.5432481399740761
1032514,0.577155804133486
1026525,0.26834071871698106
1015662,0.19576728552947667
1001618,0.16820532780288766
1035202,0.4945346286184861
1002420,0.39211624759801367
1036502,0.3652653586271452
1009781,0.6273656120890537
1040563,0.01025560646687684
1039762,0.009896000915651773
1041472,0.014333377398021718
1014415,0.16707425823725872
1019773,0.16617638948503613
1030374,0.42712198674600865
1048758,0.5469863771145919
1023746,0.18332138745252613
1013586,0.4721556768989698
1039920,0.15616252079534013
1006141,0.3749640425383123
1043062,0.2496470918256927
1043041,0.41736599844890165
1033113,0.007796922820940793
1004684,0.04522939514769299
1048870,0.02340820710289872
1018057,0.011842250076785667
1022361,0.016059980983051055
1003808,0.42754741098791876
1034710,0.013346942848038503
1035915,0.02904041522855417
1005963,0.01884675890304783
1024047,0.02394109209107187
1047259,0.05792589072229912
1014649,0.011601449714507649
1027953,0.3416327048323584
1015313,0.022989038994739246
1041773,0.02092087815513198
1017137,0.47239286426851906
1049157,0.009450115990020994
1044623,0.011367810420180296
1020371,0.08185229982269737
1018583,0.009447354994195571
