id,isDefault
1046278,0.05846135113409563
1010915,0.07064038123033081
1046598,0.05209347774177416
1037912,0.4985595830197619
1042520,0.5847052013805251
1043332,0.8140099890169504
1040643,0.37600256677359256
1025913,0.2684869224583952
1031268,0.2590369274308744
1046418,0.4557268749676647
1026392,0.4537832312645787
1049286,0.5429136887780495
1034359,0.08684656457074365
1014506,0.3275990603236338
1031580,0.1923200804657093
1038801,0.4945808249897398
1041903,0.7346246098054297
1010056,0.39522397186615754
1013643,0.5810520666736421
1046980,0.28540595009613473
1012709,0.4906744625215821
1018512,0.5805913524663222
1014724,0.034488926820365744
1030802,0.14699597643302917
1014306,0.49759501215322693
1049297,0.32814379918287545
1036358,0.17451245300477702
1040977,0.7629631216277667
1035734,0.7216091712710802
1019782,0.44683246855685593
1039519,0.3569448998020907
1005038,0.4893184263713179
1040728,0.603386891212394
1008449,0.09896341600452838
1019069,0.7899215900468354
1023717,0.04727381110236374
1046007,0.04451472286523915
1009223,0.06482008539549483
1040241,0.07929533631086615
1046923,0.10398048568083627
1041166,0.5163001849875414
1042733,0.07957227299920674
1008065,0.08139337409036665
1008164,0.799460813312558
1032019,0.29621647548681895
1037629,0.35418159282497286
1043927,0.6139439994118736
1027670,0.41803286836241127
1017353,0.23748334565869386
1024141,0.3219672846567355
1042069,0.3658424683665273
1024398,0.41142742224664886
1045922,0.7575337937721309
1020400,0.04678133105409234
1011500,0.037977329626369814
1038606,0.25676726809455036
1025972,0.13987868159595704
1002263,0.782162567617757
1025557,0.031922076512302125
1031479,0.11124752884845794
1025480,0.12205821194384485
1009819,0.6537004809158995
1007123,0.042426165442043896
1024198,0.1581506683130081
1025725,0.7994422302590205
1012988,0.08576854126351582
1009487,0.03323490489256177
1039865,0.11023789160221507
1018599,0.04814666942007161
1009489,0.43840202074765916
1041868,0.29732671053546833
1047948,0.4967104206085607
1046133,0.3431695150740018
1026260,0.43446590471336705
1031970,0.37423397987351276
1032976,0.4948580558046542
1035576,0.47537640256680164
1029414,0.41648364729537923
1020223,0.0777758008869303
1011891,0.027514195630261983
1039155,0.7638916026388504
1049708,0.10396357678865403
1011497,0.8038930290923714
1003658,0.04759962367002436
1048635,0.02550960877691536
1019684,0.16156308196494293
1017666,0.033145813203929175
1010777,0.4584218358187854
1032325,0.35624638958390226
1009834,0.6069140294879063
1028976,0.5517054413547527
1000023,0.5162274005757502
1038750,0.4768395825188509
1039210,0.26661349022198805
1021115,0.43361762887732525
1008255,0.21649429501778786
1043035,0.04688774130940741
1017174,0.7680351142730356
1047924,0.759670691045578
1038586,0.051334036738309545
1011805,0.037907395943490074
1048311,0.051333324805193495
1044609,0.03161900909184175
1001320,0.03767615251191589
1044992,0.6514384207802895
1027123,0.12147859353994864
1002344,0.1032916990562114
1023161,0.03186729669477597
1017527,0.052167054982328175
1025805,0.0658150907158263
1001488,0.6633725845023755
1043664,0.034239866828753705
1002051,0.07328404620442912
1044756,0.08717683537282415
1046992,0.035660018076734426
1029657,0.6666681627239933
1021900,0.7364188026538783
1037278,0.5219561776252304
1025134,0.7111747365276458
1045543,0.40989501241415877
1002896,0.24901904921158746
1010600,0.5542802166722268
1014618,0.6835345225132599
1003535,0.7138948933837441
1046540,0.051825490902432235
1024939,0.1197121841046398
1039793,0.07405532974031097
1034152,0.7682248620942178
1045428,0.07368086680116985
1042718,0.7592750037077252
1010816,0.02377869602219897
1000763,0.10819232681511971
1019619,0.03617361346897168
1028129,0.0572117679528884
1025519,0.08978992024595475
1024757,0.3130324052946121
1002790,0.049696188215255545
1036698,0.03884349305024565
1008144,0.03499255984594987
1008085,0.642756660659994
1001394,0.09157831891765923
1020391,0.03528504820713979
1029372,0.1743019030502165
1006486,0.6918670948055496
1007830,0.8075750382624742
1032904,0.7403097817008047
1024111,0.7576627192834227
1048195,0.39297086595079467
1003144,0.8056992079719948
1023438,0.22464651533513308
1004329,0.4822193076543488
1024473,0.6258795101918151
1024970,0.04764468819688102
1020904,0.032351443287723866
1041784,0.06212323843685339
1010047,0.10099412247856951
1035244,0.06120733184032324
1023875,0.03151744300898609
1003764,0.08208753881100919
1029025,0.049346229783834704
1033300,0.03550178130773239
1009135,0.15082496895036177
1044352,0.7821401741357363
1021747,0.07937127327270031
1041665,0.04267035323787777
1000368,0.13749407533020067
1016906,0.023773759941155596
1016805,0.04516558558277929
1028933,0.041354427833644125
1001776,0.041782492933528696
1049973,0.08294446728237351
1020329,0.7973247292732848
1026702,0.4414975832767621
1029160,0.7019690477335342
1039908,0.5590191214411269
1003632,0.48436969721576734
1013239,0.45077037132765035
1014009,0.3614646106035261
1008187,0.3919872590731119
1000645,0.1928891819796908
1037395,0.4875645316638835
1007003,0.04643880551775361
1037190,0.04863973655233365
1004658,0.054186321228950854
1031972,0.06266586342634214
1046675,0.025029606941913852
1031897,0.061534950751718526
1014909,0.08251200398362854
1048261,0.7604943458596569
1019310,0.045391922923815366
1027904,0.7872844970405393
1038726,0.6266775667395448
1002951,0.04678308949265201
1024828,0.11662212457461177
1023482,0.026634701109092832
1037593,0.47302695352330565
1017584,0.6813835788476084
1030733,0.4426249611654684
1039785,0.6168700031294441
1012324,0.4448432566017934
1022787,0.34259442633033343
1003462,0.4813421680829657
1030142,0.37014799377413177
1041632,0.31617191959796215
1023457,0.04676668761951399
1011260,0.14170956655800432
1046672,0.023393790941165223
1036347,0.6446149267025456
1001120,0.1081315572432484
1038629,0.06620321672354781
1019702,0.04248147103900688
1006084,0.052483052579454924
1031837,0.03514793187592839
1027440,0.08215015274167294
1002291,0.13224489539686393
1019211,0.12371092642551458
1024802,0.6930490909723906
1040466,0.7242419595091337
1002567,0.2564051154260134
1023822,0.619485962208428
1039090,0.495043477368047
1000687,0.28730343144091386
1046046,0.28186316155034125
1026806,0.5004614420943385
1035794,0.7041984948595099
1049758,0.3145507722416251
1015405,0.3097619782562066
1006713,0.13472987128523412
1048134,0.023407826992113946
1022539,0.13838700951374497
1038388,0.07574676266604183
1000241,0.07361200077277005
1021910,0.8149143736605888
1037581,0.07555249460121871
1015492,0.3480573320709436
1038485,0.5691801842109336
1036104,0.3549140924840806
1002815,0.5197611210569533
1028367,0.4543066092950973
1013467,0.20002443436903897
1039922,0.45438459920791646
1009987,0.29108852644068917
1014226,0.45718958220717393
1003710,0.08045866107796294
1036372,0.03379841930398037
1012012,0.03683109858628039
1022842,0.11308080202176905
1047163,0.05378219087377387
1008640,0.14249778943558272
1009835,0.6395296556665887
1012571,0.739493924630848
1028889,0.3446086572901571
1045707,0.2356685317668122
1035386,0.35721095564394517
1014936,0.5299026890969738
1045463,0.3545939204510855
1016814,0.3964474300209274
1035379,0.2024295733267123
1004310,0.7560237900519635
1027213,0.7957864884898231
1006288,0.07075178565320221
1001075,0.0619288003233567
1037535,0.0600259738790371
1039778,0.0387883655022952
1035776,0.03334095112013403
1027737,0.40303358598296785
1006349,0.43908962214219666
1004994,0.7049538227693521
1015493,0.17542961557872325
1023217,0.40086319318574315
1011970,0.4185169046838824
1041387,0.7373713077386567
1003307,0.45339816347854306
1020497,0.538110296116722
1020418,0.04278221035106805
1035816,0.4404872426321735
1002908,0.7412188019279029
1049271,0.7630146912799571
1000235,0.03475497827479418
1027315,0.10619538239410034
1002958,0.19068192289612484
1034549,0.8035394864591533
1042173,0.058089556262850846
1001367,0.07989889693613221
1048838,0.05553469538240024
1035740,0.04872011521007829
1013044,0.08919939694105648
1023046,0.035687778424518035
1012481,0.0662159990948097
1015150,0.3314030446977941
1011069,0.29075522234839624
1028495,0.3119236402925241
1007025,0.4825002502687817
1002942,0.36572352898037164
1002551,0.3973590727566848
1015879,0.4395919517408298
1045099,0.29346907891266827
1017965,0.45788178095281795
1031750,0.12407048659462377
1029705,0.49552239933977416
1026938,0.0692855378405109
1048185,0.12618893164859152
1040230,0.16296758459435787
1039826,0.7604517848621686
1009192,0.04881233794175002
1031387,0.037140553892210326
1044820,0.2591722633292004
1048284,0.6990056276206945
1043644,0.5016041771544963
1006020,0.8019250779329411
1014626,0.6325395582922486
1002667,0.2575075615201443
1020510,0.4169015841705214
1001241,0.5066402337401642
1019105,0.7988492937142871
1000682,0.4304141816526608
1035786,0.13387509081693566
1029873,0.7648574355665281
1009162,0.6872610874072286
1046463,0.5447149467328558
1020249,0.5909930203445715
1026875,0.35239382540355735
1048935,0.5953202771988129
1021439,0.359276139519248
1000744,0.17934855715905654
1018249,0.3634179190954897
1015635,0.5884211057945996
1025003,0.7905358892538444
1047194,0.04060354447513135
1037722,0.7599166905288702
1001623,0.1415924530272184
1019298,0.10228415173921088
1004404,0.046529713535479286
1005109,0.03743016397527542
1019077,0.35060395616687046
1010191,0.19153839864584093
1011766,0.2953507238896292
1047521,0.3039535079945189
1043876,0.4027957089239273
1018965,0.2933277747697711
1029881,0.3923514447896093
1024650,0.4600234516006354
1042522,0.501558930267565
1030513,0.06414162330184739
1049815,0.08841518281155622
1032611,0.028293616332971897
1049575,0.4785530614998201
1005571,0.785176979039542
1049839,0.5892233492069068
1030348,0.448987565057484
1021548,0.5875620994166928
1022606,0.3682041655763702
1010809,0.7173416450156854
1012461,0.3414651681882748
1022747,0.6770850908633675
1005520,0.05741546561974815
1025618,0.7754627841654395
1032046,0.11179923322396916
1039850,0.39599830548719406
1000160,0.8066653203622824
1026468,0.599725755604523
1020420,0.3319340075130479
1023405,0.32474003061564227
1019740,0.2980422349779222
1040117,0.6102198208011276
1030062,0.2362602618284858
1007306,0.5495051436750884
1031024,0.051820406435510544
1008518,0.0765868707620111
1013733,0.047032922107928636
1021983,0.5562601535598601
1031711,0.7410699793754825
1041602,0.38924733193752126
1047490,0.415245800960041
1030439,0.37853367841170893
1001346,0.818387387982001
1044410,0.8008009105773882
1023428,0.3724032246440559
1049246,0.22975166725986831
1017690,0.06393752547273383
1040764,0.10398232259609232
1037250,0.031232199240976682
1049711,0.2447238510384608
1031392,0.42716082055885723
1002403,0.2135170513843558
1021322,0.5231459851042186
1014596,0.26295455419921837
1009469,0.5909718584276822
1034036,0.2880815295508171
1005984,0.6877119983249255
1044720,0.38322601502304376
1020565,0.7930865004459913
1048177,0.04525309381475647
1026972,0.06361153746131111
1010632,0.5144296524726476
1004650,0.43914343265114925
1036738,0.6956722423689816
1015213,0.5304624630548923
1038459,0.40201196891526314
1010073,0.7757417835118386
1015508,0.46351482221042134
1013480,0.5057281489706696
1013193,0.5922374726472411
1019598,0.11607589014244137
1032470,0.0433959709321448
1000355,0.03991230826154587
1017879,0.052616852862565754
1023925,0.7618058689344752
1042655,0.07028469932152061
1023181,0.06180328553953178
1011529,0.033725307250933464
1003358,0.15458698999643083
1028136,0.034636801102349145
1020534,0.17487230382873414
1037647,0.07298700694538067
1020809,0.03903485937176903
1046592,0.10691905777550194
1048476,0.04083180013422445
1047773,0.07193347429919794
1026119,0.158807400229354
1032850,0.1283196213234878
1024751,0.09440549161359921
1046934,0.6835215547154412
1029190,0.028821950497170207
1041125,0.05593836115952228
1036822,0.06128616032015006
1044451,0.051293871960137585
1038756,0.10198033522147522
1018751,0.0688709913484867
1027136,0.0626794438264176
1045625,0.718613848085048
1015768,0.07132082334822108
1034633,0.7243226333268817
1017595,0.18249771361348313
1027334,0.05400031535052984
1003630,0.17694094478177105
1007073,0.7234347983939531
1016183,0.045292339464393414
1013179,0.04746625545558492
1009435,0.0950098344447884
1041970,0.0447102566238763
1004317,0.026175009853998947
1012281,0.270601752866559
1046872,0.06943845047747894
1013312,0.05923397189883051
1003855,0.05889090736975519
1029444,0.05659518807043697
1030607,0.1697126832969787
1003943,0.22028577775705047
1025172,0.055314276970068736
1047691,0.05882555949898076
1038275,0.7158994746423829
1000692,0.08213592828324791
1008348,0.3086687842209893
1024959,0.05147475521965693
1020043,0.02838490707607966
1038627,0.07370187202234478
1015399,0.7713223735780212
1009954,0.10866300360191346
1016547,0.0819995217528022
1010059,0.02539936400111459
1005266,0.050305014336731416
1024996,0.06077248579510559
1020830,0.031118236914468165
1031284,0.3122190030343319
1025877,0.7229408571077107
1016830,0.7840395241298276
1020436,0.6943515884473899
1017380,0.718091475334217
1009815,0.3387425907930109
1049981,0.4632696833454533
1021723,0.41589312095898895
1038219,0.6716448105155483
1022696,0.30927876548746736
1029800,0.18710017213247385
1019810,0.7726468538304767
1015131,0.03263296680782257
1029953,0.02962494595185996
1037295,0.599506516574023
1023288,0.04745319619834154
1014450,0.10289852427882071
1030169,0.08401992107917876
1028921,0.0584993648166349
1002906,0.5959496890001726
1004464,0.37029409870775776
1006851,0.3610779974445256
1038341,0.43633011233822155
1020366,0.4586980406376407
1041892,0.7444279576047513
1027934,0.45846084486482974
1035935,0.5805969179008287
1040864,0.7904613485733124
1034258,0.5337421540253505
1020747,0.043673216021578955
1009251,0.02551712087911335
1023974,0.12531746234727242
1002628,0.04173550507237616
1005158,0.032497826797689
1020412,0.04869752471671915
1003013,0.4076529736302917
1015004,0.30274542395105736
1030360,0.38864371241430834
1027061,0.2950361960503177
1006441,0.35233927429497086
1020239,0.2725430610404696
1027923,0.7162110558557206
1026685,0.31649712872096536
1039194,0.2340847834272547
1011539,0.7803290897387469
1002092,0.025997911245119305
1028541,0.07661275817226912
1042437,0.04917075062462746
1044538,0.07210342355875098
1040351,0.08657325097732936
1014358,0.13751233924400166
1027505,0.0295428923881598
1034392,0.0636912586542074
1001382,0.11419313347875935
1032362,0.029663676240604123
1001039,0.8021781853065633
1005346,0.7719893687524176
1022345,0.030025043912461778
1019476,0.050838155237221135
1034355,0.0664772178936074
1025170,0.6931695604027576
1039683,0.07218550158268569
1009460,0.11920832538745257
1014079,0.13043872423364794
1012956,0.031030024810054218
1017071,0.033367400798750356
1016491,0.05639748056131457
1008866,0.054665758064837706
1014903,0.637937428572799
1035867,0.7128082611087059
1023329,0.1273366633331269
1034296,0.10908378632388636
1018939,0.2202599943120465
1019233,0.07732699435317572
1016434,0.03109102643605401
1030053,0.0860731179577944
1026263,0.20941410466373586
1003668,0.786321501956375
1014770,0.06008008760839175
1011532,0.051777862377716255
1039434,0.729870266570684
1015969,0.02400954481685272
1020509,0.788686965225182
1045842,0.8206395484412378
1014217,0.7704319724666314
1044523,0.026013584234122544
1007891,0.6118064519268527
1029319,0.08535604868378537
1019454,0.02536767505637063
1012869,0.0866286658920103
1019664,0.09212750069010957
1017296,0.032083561715371633
1024654,0.1252976774487952
1049404,0.6854732722511249
1036821,0.06743076959019308
1017426,0.05266138804837551
1003038,0.035692373466911634
1007250,0.03650147308256328
1034513,0.05474411187601113
1022656,0.02656675079882898
1030201,0.7027467165710101
1017321,0.11813048303370711
1019574,0.11273259284339261
1046655,0.12398486920794068
1038701,0.040674744301149604
1010798,0.5484491854171144
1008201,0.19682541401582043
1031909,0.04354478105537967
1032039,0.02801379699799384
1046386,0.12262949584416559
1009399,0.02822411775350774
1026804,0.06987870079880293
1008052,0.03074685285547988
1008319,0.7195442022034488
1005956,0.026114736706396077
1041468,0.05458285487461702
1005015,0.10238372133985643
1023465,0.7335702638344073
1003252,0.06155434168019377
1002437,0.8090454238708376
1001243,0.4507596065055253
1036329,0.8049911106004287
1019969,0.15190438651297355
1014885,0.05108766795049082
1002454,0.050883872463608384
1020898,0.166236064448056
1004302,0.031117986653543248
1035490,0.03825393854655487
1015885,0.02805272429145973
1005138,0.13083791606923184
1041301,0.14739319392229672
1037468,0.2703590520612191
1001278,0.045318359903473174
1005761,0.05014837547281558
1002485,0.0902601817364517
1008339,0.05773416624039188
1018826,0.8110347678832076
1040868,0.0741551782979614
1036500,0.09756497645873716
1007674,0.03983549077125615
1047204,0.11388423302279606
1003674,0.053910607702549844
1043075,0.7982251321936726
1043608,0.7519654201929644
1001739,0.0630450592158879
1005757,0.030602779832908846
1041326,0.06844141067809588
1021168,0.04012113342811499
1009494,0.056695911291723695
1032337,0.03479081522502412
1000558,0.7113813469784895
1046865,0.030617333373306688
1013781,0.028261732095527164
1012624,0.6750904233316412
1032001,0.2319509006528458
1009631,0.06399757460522082
1024104,0.798687697519205
1035496,0.053938958736167754
1006862,0.09003634910160895
1003364,0.05081584776050155
1039020,0.11261913800349245
1011256,0.8043079266956263
1021056,0.677322074116391
1019487,0.10079610265471253
1016996,0.051925387543289306
1030549,0.051127632655617865
1001487,0.03891598854614034
1042063,0.0561542913552135
1031579,0.15424335966456626
1033816,0.059788640890976144
1028500,0.05267253203185971
1016201,0.08027441534925014
1012343,0.029213090725774635
1043269,0.2730773455320366
1025509,0.071650530530841
1019678,0.054499913645006705
1032981,0.7846782370250318
1039193,0.03243361900833375
1017886,0.0448915317519137
1025607,0.044276783213812225
1003194,0.7703308883558325
1028273,0.11533314184396015
1011378,0.03960299937286985
1022690,0.03355989862080635
1025042,0.07122227927969256
1046909,0.06078121659079367
1022968,0.031466504437217116
1009824,0.026602946126444354
1022206,0.16573082906305953
1022382,0.03268372343016983
1006024,0.02851211276174576
1002046,0.02874578827712297
1042194,0.03526399173187235
1005289,0.7976654608254895
1038697,0.05127070896277468
1030553,0.045173029912512166
1036069,0.026958909066666224
1018824,0.04660091744886755
1005084,0.059247659954993585
1041241,0.03070622239019522
1009028,0.17610878008564626
1032677,0.5651596195263741
1030574,0.03691958094978576
1018060,0.055917917618868995
1044047,0.7814476679802417
1023163,0.1209496097322451
1035620,0.8000079895476369
1023168,0.7266861565339705
1041730,0.05968552994435327
1004556,0.08952550003769663
1048817,0.042841187337051403
1002011,0.6906613093584025
1018721,0.07586167246911497
1021627,0.7112851790684971
1036185,0.06351835105398135
1047136,0.02430560749501056
1036032,0.04564838322924407
1049878,0.03254012693374713
1037150,0.10782431384992157
1003433,0.12232808595674495
1008273,0.046894474120550284
1027347,0.11299841959955474
1047246,0.0631703518496447
1036647,0.04558040859633701
1035598,0.2129618069140177
1034510,0.03835844402530907
1038004,0.7931252042916597
1004664,0.04947822222970021
1042180,0.06855860531317733
1041865,0.144128255530434
1021504,0.02954131644326242
1048365,0.7462824256664338
1032855,0.771578295593725
1046760,0.03202224235539673
1024327,0.591917899289883
1016843,0.040736552323583045
1024219,0.06104076690713737
1003834,0.029539453770102128
1030174,0.7870520415798788
1045001,0.06331501687090482
1021435,0.054254560111886
1018227,0.08293019348066273
1036563,0.02801292300270946
1002831,0.125318050722967
1031981,0.07233039750778256
1039811,0.1010622236180616
1031460,0.12954248128356913
1023762,0.09626003771125943
1030209,0.02473436691940919
1022591,0.06220459639328838
1000971,0.7192508733758519
1032219,0.038829482336101506
1009997,0.028709077575082013
1049227,0.029016530722704718
1016107,0.05188199154162614
1036216,0.09909355505380855
1049605,0.04299291989376443
1008316,0.11724058166960434
1015903,0.09119725640031413
1043337,0.06507415289722025
1036866,0.05673249674530021
1039695,0.05166461084871981
1003821,0.059621618760185596
1048787,0.060086412827591855
1002008,0.14782627948943866
1006539,0.729262741213259
1016911,0.1702791183192898
1036406,0.641788669877823
1045253,0.05095210041749028
1011218,0.05841362220584582
1041680,0.028017292421113484
1047538,0.04537174578354689
1006593,0.037105572903958065
1007348,0.7707409186929477
1019501,0.04172553453573082
1012549,0.05263925683393734
1001893,0.6055615816246872
1036148,0.0539833289387047
1034853,0.0912387338899128
1044044,0.040003931019215316
1039821,0.1728191344473529
1044122,0.10478681090325272
1033479,0.04945110003853158
1024071,0.8008848377693844
1010042,0.02477320473265231
1023968,0.09782232074260717
1009950,0.7968629824368507
1022445,0.034755500748444725
1040223,0.12393419428600783
1010000,0.10173595898456742
1021336,0.039940232111984386
1018200,0.060025071028748246
1036687,0.13987926018885785
1011046,0.6588122824304257
1000332,0.06119798471475869
1015527,0.09203940509058103
1033941,0.12931702695885444
1018941,0.11638833508077713
1029282,0.18965742119640122
1002554,0.12693748202007477
1043683,0.048136261289970915
1012074,0.20351555249694547
1049948,0.19391342690604035
1000548,0.02761547566113529
1048634,0.15707948646652925
1037789,0.07725128713303583
1004493,0.10495294389412711
1044886,0.027374918806305614
1028629,0.18697454548229403
1046481,0.2026214271590469
1026667,0.11556646610860456
1039809,0.717449681967366
1011079,0.09288979154963742
1019578,0.0875849525729122
1011483,0.11601349168713719
1049883,0.11812234597978866
1003123,0.14645536685410693
1033580,0.050104132050407965
1012879,0.10952785866469382
1021282,0.8008499798093417
1020766,0.38181936195704724
1000009,0.4791361597601152
1048265,0.42890638472525583
1010807,0.6209059844336082
1021052,0.287432605079075
1035183,0.62689055935391
1010261,0.43347341560324376
1024248,0.7045535873107248
1027384,0.238019514910771
1009864,0.027876827276942313
1021002,0.053919824554079655
1026459,0.5850410617124622
1030414,0.21171193833928795
1005803,0.11476584005960383
1026257,0.08730151516721381
1020702,0.06555764373867487
1044920,0.6787940003954351
1047106,0.3518902685888
1002037,0.34588285881714625
1024763,0.7914581291540863
1035172,0.7220624795603265
1023445,0.4145139560274417
1035180,0.5723165513556835
1039036,0.5022914228825627
1048255,0.6154551670258304
1014609,0.09052874780201726
1021865,0.09167286146333473
1013693,0.31057965709408963
1007103,0.028836887910887458
1033995,0.03834172549204442
1025954,0.14969055606290438
1042620,0.06095853072306129
1047927,0.05368212239546654
1024380,0.047366846327086
1043575,0.5050492468658083
1032062,0.19069195961932167
1008331,0.709695378568478
1000559,0.24338798352902705
1023570,0.8132944805221711
1027028,0.5616586581127334
1007772,0.2909592904397119
1000915,0.44068607403694976
1011866,0.2617813165592759
1035741,0.08766932339141972
1043537,0.0719211241934667
1041212,0.06590242803991397
1046700,0.026473330449891096
1004179,0.07854167356256954
1006149,0.029295560598682057
1040089,0.725355849512263
1039899,0.031474913579237755
1049820,0.028452518147461785
1020019,0.09086793028548526
1012419,0.06731472967592929
1030628,0.6661321013747101
1005599,0.40177190993310435
1016918,0.43205514256755645
1041957,0.7627061417795418
1025993,0.733434831553479
1025077,0.6042448674536841
1043179,0.5912316312364597
1033929,0.5736768859454245
1003627,0.5021720735577339
1048936,0.5104342103966873
1021775,0.04840000931531142
1019505,0.06329971481113691
1014397,0.06188712144578123
1016853,0.8047226217276028
1032514,0.5115990643024261
1026525,0.2553554897807619
1015662,0.28088278587953813
1001618,0.24826483925675144
1035202,0.5768182522823008
1002420,0.6731924720824327
1036502,0.6873872495361546
1009781,0.6014761910060971
1040563,0.029762055794011144
1039762,0.02905363104773075
1041472,0.10645394694770889
1014415,0.27207980429191664
1019773,0.21631059025837782
1030374,0.7443853342384904
1048758,0.5701962061600538
1023746,0.24638508326970063
1013586,0.47773011300816653
1039920,0.23268926759617886
1006141,0.4247124014626757
1043062,0.3346703189233903
1043041,0.5927180072783456
1033113,0.024884495993741908
1004684,0.13864326475078134
1048870,0.05093091508652046
1018057,0.03497533512175523
1022361,0.07973812736526002
1003808,0.7270599864911252
1034710,0.04452758306282473
1035915,0.0999364873094394
1005963,0.05177711776038467
1024047,0.06982598858094918
1047259,0.2742453802443197
1014649,0.044854529807186974
1027953,0.6047412579854751
1015313,0.09377943334423607
1041773,0.03414762515666766
1017137,0.7549422935358324
1049157,0.027521297749451782
1044623,0.03736829342033672
1020371,0.22051792151369046
1018583,0.03804966825113558
1012392,0.042621306999700834
1025850,0.061220545581480296
1033640,0.08269432738954872
